"","Country","Region (admin-1)","PMC delivery strategy (vs. comparator)","Cost-effectiveness threshold (lower)","Cost-effectiveness threshold (upper)","Additional clinical malaria cases averted","Additional hospitalisations averted","Additional deaths averted","Additional DALYs averted","Difference in treatment costs","Difference in implementation costs","Difference in implementation costs (incl. national costs)","Difference in total costs","Difference in total costs (incl. national costs)","ICER based on regional costs only (no national costs)","Cost-effective? (lower country-specific threshold)","Cost-effective? (higher country-specific threshold)","Cost-effective? ($250 / DALY averted threshold)","ICER including national costs for every individual region (i.e. double-counting, just done for calculation purposes)","ICER (incl. national costs) below CET lower bound (Y/N)","ICER (incl. national costs) below CET upper bound (Y/N)","ICER (incl. national costs) below $250 / DALY averted threshold (Y/N)","Current scenario chosen"
"900","UGA","Mbale","No PMC vs PMC co-delivery with EPI only",54,290,-971.012128717699,-71.3550647212101,-15.3413389150601,-74.3531810875841,8284.9314803351,-189554.272076482,-360775.272076482,-181269.340596147,-352490.340596147,2437.9500371695,"no","no","no",4740.75668909084,"no","no","no",NA
"901","UGA","Mbarara","PMC co-delivery with EPI only vs No PMC",54,290,1488.6766286007,115.89390080739,24.917188673589,116.253585539608,-13101.6749629004,338278.365509222,509499.365509222,325176.690546321,496397.690546321,2797.13257046624,"no","no","no",4269.95596086106,"no","no","no",NA
"902","UGA","Mbarara","No PMC vs PMC co-delivery with EPI only",54,290,-1488.6766286007,-115.89390080739,-24.917188673589,-116.253585539608,13101.6749629004,-338278.365509222,-509499.365509222,-325176.690546321,-496397.690546321,2797.13257046624,"no","no","no",4269.95596086106,"no","no","no",NA
"903","UGA","Moroto","PMC co-delivery with EPI only vs No PMC",54,290,2339.5415519627,72.8696102445101,15.6669662025697,144.675243515187,-13865.939220415,127737.288297316,298958.288297317,113871.349076902,285092.349076902,787.082477348297,"no","no","no",1970.56761163823,"no","no","no",NA
"904","UGA","Moroto","No PMC vs PMC co-delivery with EPI only",54,290,-2339.5415519627,-72.8696102445101,-15.6669662025697,-144.675243515187,13865.939220415,-127737.288297316,-298958.288297317,-113871.349076902,-285092.349076902,787.082477348297,"no","no","no",1970.56761163823,"no","no","no",NA
"905","UGA","Moyo","PMC co-delivery with EPI only vs No PMC",54,290,277.51054641777,18.213347571548,3.91586972788283,20.491282822205,-2233.66214735142,88839.5138727207,260060.513872721,86605.8517253692,257826.851725369,4226.47290932515,"no","no","no",12582.2699321674,"no","no","no",NA
"906","UGA","Moyo","No PMC vs PMC co-delivery with EPI only",54,290,-277.51054641777,-18.213347571548,-3.91586972788283,-20.491282822205,2233.66214735142,-88839.5138727207,-260060.513872721,-86605.8517253692,-257826.851725369,4226.47290932515,"no","no","no",12582.2699321674,"no","no","no",NA
"907","UGA","Mpigi","PMC co-delivery with EPI only vs No PMC",54,290,389.109911367599,28.922566037121,6.21835169798101,29.9096584606656,-3340.21822786699,134334.947280928,305555.947280928,130994.729053062,302215.729053062,4379.67986914106,"no","no","no",10104.2855253766,"no","no","no",NA
"908","UGA","Mpigi","No PMC vs PMC co-delivery with EPI only",54,290,-389.109911367599,-28.922566037121,-6.21835169798101,-29.9096584606656,3340.21822786699,-134334.947280928,-305555.947280928,-130994.729053062,-302215.729053062,4379.67986914106,"no","no","no",10104.2855253766,"no","no","no",NA
"909","UGA","Mubende","PMC co-delivery with EPI only vs No PMC",54,290,1465.3269850483,117.86649484294,25.3412963912321,115.749216442806,-13129.4358360546,184938.509610066,356159.509610066,171809.073774011,343030.073774011,1484.3217004316,"no","no","no",2963.56281550734,"no","no","no",NA
"910","UGA","Mubende","No PMC vs PMC co-delivery with EPI only",54,290,-1465.3269850483,-117.86649484294,-25.3412963912321,-115.749216442806,13129.4358360546,-184938.509610066,-356159.509610066,-171809.073774011,-343030.073774011,1484.3217004316,"no","no","no",2963.56281550734,"no","no","no",NA
"911","UGA","Mukono","PMC co-delivery with EPI only vs No PMC",54,290,1394.0669181615,100.31577567797,21.5678917707637,106.00730276217,-11763.616098106,190231.343854765,361452.343854765,178467.727756659,349688.727756659,1683.54182312378,"no","no","no",3298.72299968987,"no","no","no",NA
"912","UGA","Mukono","No PMC vs PMC co-delivery with EPI only",54,290,-1394.0669181615,-100.31577567797,-21.5678917707637,-106.00730276217,11763.616098106,-190231.343854765,-361452.343854765,-178467.727756659,-349688.727756659,1683.54182312378,"no","no","no",3298.72299968987,"no","no","no",NA
"913","UGA","Nakapiripirit","PMC co-delivery with EPI only vs No PMC",54,290,1241.5851202135,58.577337275816,12.5941275143005,83.705754502872,-8583.59102367552,129153.565032896,300374.565032896,120569.97400922,291790.97400922,1440.40245172252,"no","no","no",3485.9129547564,"no","no","no",NA
"914","UGA","Nakapiripirit","No PMC vs PMC co-delivery with EPI only",54,290,-1241.5851202135,-58.577337275816,-12.5941275143005,-83.705754502872,8583.59102367552,-129153.565032896,-300374.565032896,-120569.97400922,-291790.97400922,1440.40245172252,"no","no","no",3485.9129547564,"no","no","no",NA
"915","UGA","Nakasongola","PMC co-delivery with EPI only vs No PMC",54,290,428.038964469701,25.797684349503,5.5465021351432,30.8075813415818,-3304.01929297084,57988.0308730841,229209.030873084,54684.0115801133,225905.011580113,1775.01800526953,"no","no","no",7332.77335456398,"no","no","no",NA
"916","UGA","Nakasongola","No PMC vs PMC co-delivery with EPI only",54,290,-428.038964469701,-25.797684349503,-5.5465021351432,-30.8075813415818,3304.01929297084,-57988.0308730841,-229209.030873084,-54684.0115801133,-225905.011580113,1775.01800526953,"no","no","no",7332.77335456398,"no","no","no",NA
"917","UGA","Nebbi","PMC co-delivery with EPI only vs No PMC",54,290,2870.8787490173,128.68809059717,27.6679394783915,191.198271727697,-19431.6567068866,138451.94342229,309672.94342229,119020.286715403,290241.286715403,622.496666104341,"no","no","no",1518.01208291654,"no","no","no",NA
"918","UGA","Nebbi","No PMC vs PMC co-delivery with EPI only",54,290,-2870.8787490173,-128.68809059717,-27.6679394783915,-191.198271727697,19431.6567068866,-138451.94342229,-309672.94342229,-119020.286715403,-290241.286715403,622.496666104341,"no","no","no",1518.01208291654,"no","no","no",NA
"919","UGA","Ntungamo","PMC co-delivery with EPI only vs No PMC",54,290,489.7453132872,31.28153705057,6.72553046587259,35.8629858712457,-3888.93667598949,135023.531942135,306244.531942135,131134.595266145,302355.595266145,3656.54426368572,"no","no","no",8430.85392698908,"no","no","no",NA
"920","UGA","Ntungamo","No PMC vs PMC co-delivery with EPI only",54,290,-489.7453132872,-31.28153705057,-6.72553046587259,-35.8629858712457,3888.93667598949,-135023.531942135,-306244.531942135,-131134.595266145,-302355.595266145,3656.54426368572,"no","no","no",8430.85392698908,"no","no","no",NA
"921","UGA","Pader","PMC co-delivery with EPI only vs No PMC",54,290,4131.5227947876,136.93504693612,29.4410350912658,258.361058867938,-24994.3549617853,97294.1277298341,268515.127729834,72299.7727680489,243520.772768049,279.840054398466,"no","yes","no",942.559895965303,"no","no","no",NA
"922","UGA","Pader","No PMC vs PMC co-delivery with EPI only",54,290,-4131.5227947876,-136.93504693612,-29.4410350912658,-258.361058867938,24994.3549617853,-97294.1277298341,-268515.127729834,-72299.7727680489,-243520.772768049,279.840054398466,"no","yes","no",942.559895965303,"no","no","no",NA
"923","UGA","Pallisa","PMC co-delivery with EPI only vs No PMC",54,290,99.8989972038598,5.98996022891501,1.28784144921672,7.17935501705929,-769.21563378485,180880.184416094,352101.184416094,180110.968782309,351331.968782309,25087.3467538988,"no","no","no",48936.4250615116,"no","no","no",NA
"924","UGA","Pallisa","No PMC vs PMC co-delivery with EPI only",54,290,-99.8989972038598,-5.98996022891501,-1.28784144921672,-7.17935501705929,769.21563378485,-180880.184416094,-352101.184416094,-180110.968782309,-351331.968782309,25087.3467538988,"no","no","no",48936.4250615116,"no","no","no",NA
"925","UGA","Rakai","PMC co-delivery with EPI only vs No PMC",54,290,518.5395342148,37.912152447538,8.15111277622071,39.638945296698,-4412.44791578471,170793.214783958,342014.214783958,166380.766868173,337601.766868173,4197.40650571832,"no","no","no",8516.92103160716,"no","no","no",NA
"926","UGA","Rakai","No PMC vs PMC co-delivery with EPI only",54,290,-518.5395342148,-37.912152447538,-8.15111277622071,-39.638945296698,4412.44791578471,-170793.214783958,-342014.214783958,-166380.766868173,-337601.766868173,4197.40650571832,"no","no","no",8516.92103160716,"no","no","no",NA
"927","UGA","Rukungiri","PMC co-delivery with EPI only vs No PMC",54,290,503.625763390301,32.550083524764,6.99826795782431,37.0123429995232,-4022.66331378819,96712.7576050417,267933.757605042,92690.0942912536,263911.094291253,2504.30226188187,"no","no","no",7130.35363080509,"no","no","no",NA
"928","UGA","Rukungiri","No PMC vs PMC co-delivery with EPI only",54,290,-503.625763390301,-32.550083524764,-6.99826795782431,-37.0123429995232,4022.66331378819,-96712.7576050417,-267933.757605042,-92690.0942912536,-263911.094291253,2504.30226188187,"no","no","no",7130.35363080509,"no","no","no",NA
"929","UGA","Sembabule","PMC co-delivery with EPI only vs No PMC",54,290,320.087147319689,19.759576653233,4.2483089804451,23.2007771886293,-2499.54886809776,93657.8945928338,264878.894592834,91158.3457247361,262379.345724736,3929.10741668657,"no","no","no",11309.0757086072,"no","no","no",NA
"930","UGA","Sembabule","No PMC vs PMC co-delivery with EPI only",54,290,-320.087147319689,-19.759576653233,-4.2483089804451,-23.2007771886293,2499.54886809776,-93657.8945928338,-264878.894592834,-91158.3457247361,-262379.345724736,3929.10741668657,"no","no","no",11309.0757086072,"no","no","no",NA
"931","UGA","Sironko","PMC co-delivery with EPI only vs No PMC",54,290,244.714080707259,20.894580730133,4.4923348569786,19.7517322101566,-2267.15073812332,133097.132956246,304318.132956246,130829.982218123,302050.982218123,6623.7219513764,"no","no","no",15292.3793723167,"no","no","no",NA
"932","UGA","Sironko","No PMC vs PMC co-delivery with EPI only",54,290,-244.714080707259,-20.894580730133,-4.4923348569786,-19.7517322101566,2267.15073812332,-133097.132956246,-304318.132956246,-130829.982218123,-302050.982218123,6623.7219513764,"no","no","no",15292.3793723167,"no","no","no",NA
"933","UGA","Soroti","PMC co-delivery with EPI only vs No PMC",54,290,830.514437247697,44.5179000416299,9.57134850895042,57.8484655141201,-6069.98333245012,174523.70221219,345744.70221219,168453.718879739,339674.718879739,2911.98249396299,"no","no","no",5871.80171264576,"no","no","no",NA
"934","UGA","Soroti","No PMC vs PMC co-delivery with EPI only",54,290,-830.514437247697,-44.5179000416299,-9.57134850895042,-57.8484655141201,6069.98333245012,-174523.70221219,-345744.70221219,-168453.718879739,-339674.718879739,2911.98249396299,"no","no","no",5871.80171264576,"no","no","no",NA
"935","UGA","Tororo","PMC co-delivery with EPI only vs No PMC",54,290,75.6727422014601,6.15026544193699,1.32230707001646,5.99960222606862,-681.933493958302,178341.720822801,349562.720822801,177659.787328842,348880.787328842,29611.9276969564,"no","no","no",58150.6530237847,"no","no","no",NA
"936","UGA","Tororo","No PMC vs PMC co-delivery with EPI only",54,290,-75.6727422014601,-6.15026544193699,-1.32230707001646,-5.99960222606862,681.933493958302,-178341.720822801,-349562.720822801,-177659.787328842,-348880.787328842,29611.9276969564,"no","no","no",58150.6530237847,"no","no","no",NA
"937","UGA","Wakiso","PMC co-delivery with EPI only vs No PMC",54,290,1716.6500232801,120.72450159997,25.9557678439935,129.561277744074,-14313.12224069,198454.04003105,369675.04003105,184140.91779036,355361.91779036,1421.26506465997,"no","no","no",2742.80961084929,"no","no","no",NA
"938","UGA","Wakiso","No PMC vs PMC co-delivery with EPI only",54,290,-1716.6500232801,-120.72450159997,-25.9557678439935,-129.561277744074,14313.12224069,-198454.04003105,-369675.04003105,-184140.91779036,-355361.91779036,1421.26506465997,"no","no","no",2742.80961084929,"no","no","no",NA
"939","UGA","Yumbe","PMC co-delivery with EPI only vs No PMC",54,290,2189.8737109717,120.14297279506,25.830739150938,153.493313792238,-16174.9620910613,69058.1914747276,240279.191474728,52883.2293836662,224104.229383666,344.531159547748,"no","no","no",1460.02600274175,"no","no","no",NA
"940","UGA","Yumbe","No PMC vs PMC co-delivery with EPI only",54,290,-2189.8737109717,-120.14297279506,-25.830739150938,-153.493313792238,16174.9620910613,-69058.1914747276,-240279.191474728,-52883.2293836662,-224104.229383666,344.531159547748,"no","no","no",1460.02600274175,"no","no","no",NA
"941","ZMB","Central","PMC co-delivery with EPI only vs No PMC",235,593,16851.96574988,768.858876712879,165.304658493269,1127.01314233996,-125512.662676723,507556.704489712,680172.704489712,382044.04181299,554660.04181299,338.988098239716,"no","yes","no",492.150464777524,"no","yes","no",NA
"942","ZMB","Central","No PMC vs PMC co-delivery with EPI only",235,593,-16851.96574988,-768.858876712879,-165.304658493269,-1127.01314233996,125512.662676723,-507556.704489712,-680172.704489712,-382044.04181299,-554660.04181299,338.988098239716,"no","yes","no",492.150464777524,"no","yes","no",NA
"943","ZMB","Copperbelt","PMC co-delivery with EPI only vs No PMC",235,593,20878.038349863,1205.26935405726,259.132911122311,1484.21369105493,-171828.085036633,527022.047062801,699638.047062801,355193.962026168,527809.962026168,239.314570514242,"no","yes","yes",355.615882812008,"no","yes","no",NA
"944","ZMB","Copperbelt","No PMC vs PMC co-delivery with EPI only",235,593,-20878.038349863,-1205.26935405726,-259.132911122311,-1484.21369105493,171828.085036633,-527022.047062801,-699638.047062801,-355193.962026168,-527809.962026168,239.314570514242,"no","yes","yes",355.615882812008,"no","yes","no",NA
"945","ZMB","Eastern","PMC co-delivery with EPI only vs No PMC",235,593,2032.1961616076,148.98196411827,32.031122285428,155.487727755146,-18771.1586621828,607394.443023465,780010.443023465,588623.284361282,761239.284361282,3785.65751046421,"no","no","no",4895.81586503112,"no","no","no",NA
"946","ZMB","Eastern","No PMC vs PMC co-delivery with EPI only",235,593,-2032.1961616076,-148.98196411827,-32.031122285428,-155.487727755146,18771.1586621828,-607394.443023465,-780010.443023465,-588623.284361282,-761239.284361282,3785.65751046421,"no","no","no",4895.81586503112,"no","no","no",NA
"947","ZMB","Luapula","PMC co-delivery with EPI only vs No PMC",235,593,8830.08618748491,523.53953329469,112.560999658358,632.526153148283,-73563.2141861252,536098.785062798,708714.785062798,462535.570876673,635151.570876673,731.251298581865,"no","no","no",1004.15068644249,"no","no","no",NA
"948","ZMB","Luapula","No PMC vs PMC co-delivery with EPI only",235,593,-8830.08618748491,-523.53953329469,-112.560999658358,-632.526153148283,73563.2141861252,-536098.785062798,-708714.785062798,-462535.570876673,-635151.570876673,731.251298581865,"no","no","no",1004.15068644249,"no","no","no",NA
"949","ZMB","Lusaka","PMC co-delivery with EPI only vs No PMC",235,593,10203.4477820703,721.68246596139,155.161730181699,771.521335040149,-92546.0893702059,486552.692564306,659168.692564307,394006.603194101,566622.603194101,510.687890664225,"no","yes","no",734.422468258269,"no","no","no",NA
"950","ZMB","Lusaka","No PMC vs PMC co-delivery with EPI only",235,593,-10203.4477820703,-721.68246596139,-155.161730181699,-771.521335040149,92546.0893702059,-486552.692564306,-659168.692564307,-394006.603194101,-566622.603194101,510.687890664225,"no","yes","no",734.422468258269,"no","no","no",NA
"951","ZMB","Muchinga","PMC co-delivery with EPI only vs No PMC",235,593,1806.5215260306,128.51145982126,27.6299638615708,136.854585845359,-16432.9477785906,358670.675619518,531286.675619518,342237.727840927,514853.727840927,2500.73993302383,"no","no","no",3762.04951160858,"no","no","no",NA
"952","ZMB","Muchinga","No PMC vs PMC co-delivery with EPI only",235,593,-1806.5215260306,-128.51145982126,-27.6299638615708,-136.854585845359,16432.9477785906,-358670.675619518,-531286.675619518,-342237.727840927,-514853.727840927,2500.73993302383,"no","no","no",3762.04951160858,"no","no","no",NA
"953","ZMB","North_Western","PMC co-delivery with EPI only vs No PMC",235,593,12766.936094598,538.36307719986,115.74806159797,838.46409169005,-92236.8427869596,466091.436352041,638707.436352041,373854.593565081,546470.593565081,445.880267587275,"no","yes","no",651.751934258255,"no","no","no",NA
"954","ZMB","North_Western","No PMC vs PMC co-delivery with EPI only",235,593,-12766.936094598,-538.36307719986,-115.74806159797,-838.46409169005,92236.8427869596,-466091.436352041,-638707.436352041,-373854.593565081,-546470.593565081,445.880267587275,"no","yes","no",651.751934258255,"no","no","no",NA
"955","ZMB","Northern","PMC co-delivery with EPI only vs No PMC",235,593,1600.2801022224,103.15822879218,22.1790191903187,117.513348833021,-13866.6953077101,532128.578785558,704744.578785558,518261.883477848,690877.883477848,4410.23839950528,"no","no","no",5879.14386185643,"no","no","no",NA
"956","ZMB","Northern","No PMC vs PMC co-delivery with EPI only",235,593,-1600.2801022224,-103.15822879218,-22.1790191903187,-117.513348833021,13866.6953077101,-532128.578785558,-704744.578785558,-518261.883477848,-690877.883477848,4410.23839950528,"no","no","no",5879.14386185643,"no","no","no",NA
"957","ZMB","Southern","PMC co-delivery with EPI only vs No PMC",235,593,8290.0052954428,491.84932010797,105.747603823214,593.953833465157,-69085.2282441529,610372.221596034,782988.221596034,541286.993351881,713902.993351881,911.328394319783,"no","no","no",1201.95030847252,"no","no","no",NA
