Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_91_97,94,clinical,ppy,0.023055212944184,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_98_104,101,clinical,ppy,0.0250952135535113,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_105_111,108,clinical,ppy,0.0386708143044486,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_112_118,115,clinical,ppy,0.0284443037199698,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_119_125,122,clinical,ppy,0.0362939032740249,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_126_132,129,clinical,ppy,0.0440011917775378,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_133_139,136,clinical,ppy,0.0426604406333946,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_140_146,143,clinical,ppy,0.0654241899257524,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_147_153,150,clinical,ppy,0.0751038653285687,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_154_160,157,clinical,ppy,0.0833337072566148,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_161_167,164,clinical,ppy,0.0421132948627132,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_168_174,171,clinical,ppy,0.0985339053244726,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_175_181,178,clinical,ppy,0.100530047566541,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_182_188,185,clinical,ppy,0.0946349054228422,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_189_195,192,clinical,ppy,0.0856723135683264,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_196_202,199,clinical,ppy,0.116789849533306,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_203_209,206,clinical,ppy,0.0829421828710945,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_210_216,213,clinical,ppy,0.100528286917657,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_217_223,220,clinical,ppy,0.102836286462589,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_224_230,227,clinical,ppy,0.112873028277361,4,PMC co-delivery with EPI only
